device,arquivo,total_packets,total_bytes,avg_packet_size,max_packet_size,min_packet_size,tcp_packets,udp_packets,dns_packets,icmp_packets,arp_packets,unique_source_ips,unique_destination_ips,unique_ports,capture_duration,packets_per_second,bytes_per_second,tcp_ratio,udp_ratio,dns_ratio,icmp_ratio
google-home-mini,2021-08-04_06:45:36.19s.pcap,365,243295,666.5616438356165,1484,42,23,332,8,8,2,6,6,11,15.472456932067871,23.590306413683344,15724.393421690655,0.06301369863013699,0.9095890410958904,0.021917808219178082,0.021917808219178082
google-home-mini,2021-08-04_03:50:01.19s.pcap,294,205008,697.3061224489796,1392,66,7,287,0,0,0,5,6,9,15.980452060699463,18.397477047788325,12828.673383037378,0.023809523809523808,0.9761904761904762,0.0,0.0
google-home-mini,2021-08-04_02:38:45.20s.pcap,292,197071,674.9006849315068,1392,42,12,278,0,0,2,5,6,9,16.31566309928894,17.8969128145779,12078.638716718086,0.0410958904109589,0.952054794520548,0.0,0.0
google-home-mini,2021-08-04_06:46:16.19s.pcap,283,206244,728.7773851590106,1392,66,4,279,0,0,0,4,4,6,10.122618198394775,27.957193924875835,20374.57068495439,0.014134275618374558,0.9858657243816255,0.0,0.0
google-home-mini,2021-08-03_23:04:39.19s.pcap,305,204309,669.8655737704918,1392,66,17,288,2,0,0,5,5,8,16.71788501739502,18.243934545706374,12220.983682290896,0.05573770491803279,0.9442622950819672,0.006557377049180328,0.0
google-home-mini,2021-08-04_00:14:48.20s.pcap,266,168953,635.1616541353384,1392,66,11,255,4,0,0,6,6,10,15.489444971084595,17.17298460316453,10907.621306986679,0.041353383458646614,0.9586466165413534,0.015037593984962405,0.0
google-home-mini,2021-08-04_01:26:03.19s.pcap,289,183925,636.4186851211073,1392,66,5,284,4,0,0,6,6,10,9.15369701385498,31.571942960595194,20092.97442570059,0.01730103806228374,0.9826989619377162,0.01384083044982699,0.0
google-home-mini,2021-08-03_22:28:34.19s.pcap,270,175439,649.7740740740741,1392,42,9,259,4,0,2,6,6,10,16.361067056655884,16.50259112471278,10722.955867883278,0.03333333333333333,0.9592592592592593,0.014814814814814815,0.0
google-home-mini,2021-08-04_03:14:15.20s.pcap,283,190593,673.4734982332155,1392,66,4,271,4,8,0,6,6,8,16.33204698562622,17.32789528765545,11669.878256396167,0.014134275618374558,0.9575971731448764,0.014134275618374558,0.028268551236749116
google-home-mini,2021-08-04_00:15:28.19s.pcap,289,200468,693.6608996539792,1392,42,6,271,4,8,4,6,7,8,16.471946954727173,17.544981221364477,12170.267458423854,0.020761245674740483,0.9377162629757786,0.01384083044982699,0.02768166089965398
google-home-mini,2021-08-03_22:29:15.19s.pcap,305,203279,666.4885245901639,1392,66,3,294,4,8,0,6,7,8,13.844756126403809,22.030001627715496,14682.74328157501,0.009836065573770493,0.9639344262295082,0.013114754098360656,0.02622950819672131
google-home-mini,2021-08-04_00:15:08.19s.pcap,237,164052,692.2025316455696,1392,66,2,235,0,0,0,4,4,5,15.923042058944702,14.884090560249838,10302.805167046863,0.008438818565400843,0.9915611814345991,0.0,0.0
google-home-mini,2021-08-04_02:39:05.20s.pcap,236,159823,677.2161016949152,1392,67,0,228,4,8,0,5,5,5,9.194981098175049,25.66617565389444,17381.547421747335,0.0,0.9661016949152542,0.01694915254237288,0.03389830508474576
google-home-mini,2021-08-03_23:39:24.20s.pcap,254,167289,658.6181102362204,1392,66,6,246,4,2,0,5,6,8,16.805264949798584,15.11431094712043,9954.558913515077,0.023622047244094488,0.968503937007874,0.015748031496062992,0.007874015748031496
google-home-mini,2021-08-04_06:10:53.19s.pcap,261,171645,657.6436781609195,1392,42,10,249,0,0,2,5,6,8,15.421973943710327,16.923903577625083,11129.898197630104,0.038314176245210725,0.9540229885057471,0.0,0.0
google-home-mini,2021-08-04_03:49:41.19s.pcap,249,165322,663.9437751004016,1392,66,2,247,0,0,0,5,5,7,9.988401889801025,24.92891282781176,16551.396492046166,0.008032128514056224,0.9919678714859438,0.0,0.0
google-home-mini,2021-08-03_22:29:35.19s.pcap,265,172678,651.6150943396226,1392,66,13,252,0,0,0,5,5,8,17.298826932907104,15.318957813023578,9982.06414051806,0.04905660377358491,0.9509433962264151,0.0,0.0
google-home-mini,2021-08-04_01:26:22.20s.pcap,251,172751,688.2509960159363,1392,42,7,242,0,0,2,5,6,8,16.015934944152832,15.67189182993255,10786.195161405092,0.027888446215139442,0.9641434262948207,0.0,0.0
google-home-mini,2021-08-04_05:36:04.19s.pcap,263,171458,651.9315589353612,1392,66,10,253,0,0,0,5,6,9,17.05200695991516,15.423404448417402,10055.004106147342,0.03802281368821293,0.9619771863117871,0.0,0.0
google-home-mini,2021-08-04_06:45:56.19s.pcap,248,168520,679.516129032258,1392,66,8,240,0,0,0,4,5,6,15.686771154403687,15.80949945396379,10742.809870895071,0.03225806451612903,0.967741935483871,0.0,0.0
google-home-mini,2021-08-04_05:35:24.19s.pcap,262,169926,648.5725190839695,1392,42,4,248,4,8,2,6,6,7,10.735808849334717,24.40430932376705,15827.964374619996,0.015267175572519083,0.9465648854961832,0.015267175572519083,0.030534351145038167
google-home-mini,2021-08-04_02:02:56.20s.pcap,245,172438,703.8285714285714,1392,66,10,235,0,0,0,5,5,8,15.573247909545898,15.73210684264667,11072.70628462166,0.04081632653061224,0.9591836734693877,0.0,0.0
google-home-mini,2021-08-03_22:28:54.20s.pcap,246,176084,715.7886178861788,1392,66,7,239,2,0,0,7,7,11,13.82284688949585,17.796623370467803,12738.620445388018,0.028455284552845527,0.9715447154471545,0.008130081300813009,0.0
google-home-mini,2021-08-04_02:03:36.19s.pcap,239,162479,679.8284518828452,1392,66,11,228,0,0,0,5,5,7,16.73501491546631,14.281433342441717,9708.9247198602,0.04602510460251046,0.9539748953974896,0.0,0.0
google-home-mini,2021-08-03_23:04:59.19s.pcap,252,163606,649.2301587301587,1392,66,5,247,0,0,0,5,5,7,9.247773885726929,27.24980120771966,17691.392763453106,0.01984126984126984,0.9801587301587301,0.0,0.0
google-home-mini,2021-08-04_06:46:35.20s.pcap,252,170085,674.9404761904761,1392,42,2,240,4,8,2,5,5,6,14.441328048706055,17.44991867438253,11777.656419572828,0.007936507936507936,0.9523809523809523,0.015873015873015872,0.031746031746031744
google-home-mini,2021-08-04_05:01:08.20s.pcap,257,174925,680.6420233463035,1392,66,2,255,0,0,0,4,4,5,10.037132978439331,25.604921300939147,17427.785441894084,0.007782101167315175,0.9922178988326849,0.0,0.0
google-home-mini,2021-08-04_04:26:06.19s.pcap,258,171564,664.9767441860465,1392,66,5,253,0,0,0,5,5,7,13.167650938034058,19.593472003026807,13029.203219873223,0.01937984496124031,0.9806201550387597,0.0,0.0
google-home-mini,2021-08-04_00:15:48.19s.pcap,247,167233,677.0566801619433,1392,66,13,234,0,0,0,5,5,8,16.6778621673584,14.810051643394907,10027.24439870389,0.05263157894736842,0.9473684210526315,0.0,0.0
